,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BYR,BZD,CAD,CDF,CHF,CLF,CLP,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LTL,LVL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLE,SLL,SOS,SRD,STD,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VES,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPF,YER,ZAR,ZMK,ZMW,ZWL
2023-08-16,3.994315,91.908634,104.821167,419.728905,1.960219,900.967608,380.585593,1.695532,1.957437,1.851225,1.948382,2.195848,119.045149,1.955458,0.409845,3082.963239,1.087465,1.476877,7.516247,5.424707,1.087515,3.7871938e-05,90.502789,14.798797,2.745946,21314.313754,2.192473,1.472139,2709.963024,0.957154,0.0343,946.453574,7.936347,4484.977475,582.671037,1.087465,28.817822,110.265133,24.127153,193.26406,7.45162,61.56138,147.864758,33.607346,16.311975,59.735029,1.0,2.469308,0.853497,0.854416,2.843704,0.853497,12.285571,0.853497,65.845776,9406.572711,8.543396,227.559489,8.516319,26.757064,7.484804,147.926838,386.904778,16713.249392,4.079755,0.853497,90.517595,1424.579134,45945.395575,144.110695,0.853497,168.58818,0.769706,159.133646,156.69912,95.990172,4497.755322,490.983902,978.684919,1461.204979,0.334754,0.906457,500.338295,20890.202644,16427.497828,349.150772,202.486349,20.72723,3.211001,0.657797,5.241469,10.766444,19.208343,4850.093788,61.572251,2284.125269,3770.33337,8.771545,49.803359,16.736401,1178.276197,18.646463,5.03442,68.782231,20.727474,854.627209,39.747034,11.547426,144.80539,1.833569,0.418664,1.087649,4.034768,3.833357,61.603261,319.334241,4.470369,7891.810494,3.959188,4.935569,117.280948,102.764369,1288.64601,4.078369,9.116156,14.647182,653.351057,11.878744,1.479425,1.323174,23.910425,21477.433771,618.245183,41.543346,22508.329657,,14245.44349,20.716408,38.60393,11.921016,3.817002,3.362462,2.593384,29.451439,7.370804,34.720363,2713.224936,40.172393,4056.017796,1.087465,41.894919,13163.763371,3358573.49667,34.223002,26039.349125,131.262074,2.960265,653.469223,0.04851,0.000574,2.938929,0.815495,651.899575,119.331742,272.19557,20.86406,9788.480771,21.280593,350.163282
2023-08-17,3.994153,92.433053,105.803185,419.917334,1.959576,900.405658,380.500657,1.697412,1.960123,1.855576,1.953827,2.195284,118.999851,1.958432,0.409944,3080.737507,1.087447,1.477322,7.513621,5.412205,1.087232,4.0758513e-05,90.382838,14.793472,2.744329,21313.962276,2.191648,1.473029,2684.361731,0.955137,0.034089,940.630528,7.918137,4456.086169,581.129293,1.087447,28.817347,110.68072,24.083468,193.261315,7.452301,61.582357,147.853946,33.591018,16.311706,59.744067,1.0,2.471007,0.853059,0.852939,2.849561,0.853059,12.271851,0.853059,65.844951,9411.854424,8.535617,227.476603,8.514438,26.761971,7.484681,147.327347,384.94648,16705.089796,4.117782,0.853059,90.365273,1423.468195,45971.824034,143.694911,0.853059,168.184831,0.769693,158.457377,156.807658,95.989332,4496.593114,492.07449,978.659899,1456.994037,0.334792,0.90611,502.596417,20944.230094,16351.233806,351.198641,202.536756,20.792433,3.210949,0.657786,5.246922,10.795097,19.2451,4855.450829,61.547858,2283.25769,3776.970134,8.76769,49.917111,16.719485,1172.817208,18.595758,5.059349,68.780852,20.780982,835.126878,39.757308,11.511682,144.61298,1.835214,0.418663,1.087232,4.056719,3.828276,61.679489,320.796425,4.469973,7902.239477,3.959666,4.94549,117.229328,102.756463,1290.255931,4.078356,9.101409,14.736177,653.516455,11.89169,1.476715,1.323151,24.235717,21477.079511,618.21175,41.543717,22507.95849,,14245.298618,20.781494,38.582924,11.94377,3.806065,3.356409,2.597096,29.502573,7.372759,34.701961,2724.054718,40.154965,4058.901914,1.087447,41.338263,13130.922861,3422180.739897,34.33311,25951.923966,131.885016,3.019851,655.313439,0.047857,0.000575,2.93888,0.815177,653.55574,119.331742,272.242282,20.733695,9788.324338,21.120259,350.157508
2023-08-18,3.999374,92.552252,105.939249,420.436277,1.962095,901.564314,380.391654,1.707423,1.959922,1.85536,1.95634,2.198106,119.152863,1.960951,0.410467,3086.876445,1.088845,1.479222,7.523282,5.411892,1.08863,4.1691359e-05,90.499053,14.812493,2.747858,21341.368016,2.194466,1.4774,2667.671396,0.960406,0.034375,948.504466,7.92854,4484.561835,581.876515,1.088845,28.854401,110.823105,24.053904,193.510017,7.462188,61.661738,147.978306,33.581603,16.33268,59.821588,1.0,2.500479,0.854034,0.855069,2.8532,0.854034,12.287663,0.854034,65.930008,9423.956519,8.546593,227.769095,8.528327,26.796906,7.494305,147.516782,382.881986,16682.198948,4.132223,0.854034,90.545152,1425.298507,46030.935735,143.949505,0.854034,168.401085,0.770689,158.334483,157.015635,96.112794,4502.375726,492.706635,979.925469,1459.227344,0.335354,0.907275,503.242661,20971.160992,16371.129229,351.650216,202.797854,20.819138,3.215078,0.658632,5.253721,10.80901,19.269846,4861.694673,61.626997,2286.193529,3781.239327,8.778963,49.437653,16.741039,1174.323734,18.573638,5.065857,68.869877,20.808245,837.870522,39.808595,11.611995,144.798926,1.838645,0.419202,1.08863,4.061942,3.833144,61.206214,321.209738,4.466348,7912.400268,3.964758,4.953053,117.346602,102.461474,1291.914957,4.083316,9.113112,15.222463,654.316057,11.938802,1.47936,1.324853,24.407219,21504.695181,619.012547,41.594439,22536.899484,,14263.447125,20.808236,38.730776,11.959128,3.810959,3.360725,2.602889,29.514027,7.382239,34.746184,2727.557859,40.206597,4064.120897,1.088845,41.391416,13147.807445,3432358.910537,34.377256,25936.295212,132.311741,3.031235,656.156048,0.047875,0.000576,2.942659,0.816225,682.706369,119.331742,272.592818,20.755591,9800.918284,21.147415,350.607745
2023-08-19,3.999374,91.564377,106.17029,419.882504,1.957252,901.564314,380.089039,1.707423,1.959922,1.85536,1.955253,2.192786,118.866737,1.955253,0.409385,3078.838444,1.088845,1.474987,7.5039,5.405087,1.085996,4.1575618e-05,90.293733,14.775865,2.741133,21341.368016,2.189087,1.4774,2667.671396,0.960414,0.034132,941.806453,7.927996,4464.750623,579.537827,1.088845,28.854401,110.234153,24.053904,193.36589,7.462188,61.632753,148.453597,33.55731,16.33268,59.933229,1.0,2.474188,0.854723,0.855069,2.8532,0.854723,12.287562,0.854723,65.930008,9331.388785,8.524615,227.436356,8.526585,26.725521,7.494305,147.698669,382.881986,16682.198948,4.132223,0.854723,90.545152,1422.401967,46030.935735,143.949505,0.854723,167.713069,0.770689,158.334483,154.996627,96.112794,4491.743069,492.706635,979.97508,1459.227344,0.335354,0.905047,493.132006,21185.071753,16300.838514,350.761846,202.797854,20.819138,3.215078,0.658632,5.238534,10.705504,19.303598,4916.624174,61.602762,2280.561827,3780.111024,8.759949,50.08726,16.741039,1177.870395,18.573638,5.065857,68.869877,20.808245,837.870522,39.728883,11.611995,144.469573,1.838645,0.419217,1.085996,4.03957,3.960892,61.206214,322.540943,4.46641,7885.793308,3.964758,4.953053,117.227196,102.461474,1284.940433,4.083501,9.113112,14.532633,654.2544,11.938802,1.47936,1.324853,23.305913,21504.695181,619.012547,41.594439,22536.899484,,14263.879086,20.706206,38.730776,11.929662,3.810959,3.360725,2.602889,29.514027,7.364939,34.746184,2720.438736,40.108176,4055.865042,1.088845,41.108497,13116.32964,3445777.654653,34.377256,25936.295212,132.413121,3.030345,655.773494,0.047875,0.000576,2.942659,0.814272,655.773494,119.331742,272.592818,20.755591,9800.918284,21.041112,350.607745
2023-08-20,3.994528,91.453756,106.042023,419.375231,1.954888,900.474397,380.153455,1.695464,1.957554,1.849501,1.952891,2.190137,118.723131,1.959619,0.408891,3075.118804,1.08753,1.473205,7.494834,5.403285,1.084684,4.14368e-05,90.184646,14.758014,2.737821,21315.584846,2.186443,1.47276,2664.448046,0.959571,0.034329,947.249359,7.919064,4479.143897,578.837669,1.08753,28.819541,110.100976,24.028102,193.132279,7.451787,61.558293,148.27361,33.567312,16.312948,59.860822,1.0,2.471194,0.854075,0.853537,2.84946,0.854075,12.272717,0.854075,65.850146,9320.115244,8.514316,227.161583,8.518366,26.693233,7.485251,147.52023,382.61466,16622.893591,4.12723,0.854075,90.447192,1420.683519,45975.323857,143.695237,0.854075,167.510449,0.769754,158.030072,156.931046,95.99644,4486.316455,492.105045,978.793707,1457.474689,0.334948,0.903953,492.536238,21159.477409,16281.144965,350.33808,202.552449,20.793469,3.211193,0.657836,5.232205,10.692571,19.280277,4910.684248,61.528337,2277.80661,3777.922079,8.749366,50.026251,16.720745,1176.447373,18.532706,5.054298,68.786539,20.782233,811.764577,39.680885,11.579539,144.295035,1.835071,0.417678,1.084684,4.034689,3.956106,61.067015,322.151271,4.460779,7876.266236,3.959968,4.945648,117.08557,103.531369,1283.388057,4.078561,9.102102,14.515076,652.502004,11.930529,1.475577,1.323252,23.615802,21478.71401,618.257962,41.544188,22509.671955,,14246.906528,20.68119,38.476387,11.915249,3.806354,3.35666,2.599738,29.519255,7.356041,34.710707,2724.262047,40.059721,4050.965025,1.08753,41.058832,13100.483394,3445362.664176,34.335724,25904.960767,131.581573,2.917969,654.981234,0.047705,0.000575,2.939104,0.813288,654.981234,119.331742,272.263458,20.643714,9789.069909,21.015692,350.184164
2023-08-21,4.002811,93.179706,106.004536,420.529921,1.962751,901.802097,381.283065,1.699149,1.964356,1.829548,1.954384,2.199006,119.203616,1.956232,0.410766,3105.916473,1.089795,1.478329,7.525098,5.427402,1.089111,4.1713784e-05,90.503869,14.787013,2.749508,21359.986976,2.195309,1.476182,2669.99828,0.95743,0.034342,947.609409,7.855271,4427.903504,580.67121,1.089795,28.879574,110.777522,24.037942,193.678106,7.451691,61.79901,148.524653,33.682408,16.346929,59.905877,1.0,2.466746,0.855926,0.854045,2.844512,0.855926,12.325649,0.855926,66.149343,9426.728604,8.549687,227.8413,8.54296,26.825331,7.500843,148.112667,382.921595,16700.785327,4.135828,0.855926,90.57697,1427.631783,46043.849507,143.700478,0.855926,168.365672,0.771356,159.374383,157.365196,96.195606,4516.111549,492.314816,980.815728,1461.132789,0.335843,0.907526,495.261097,21076.640037,16627.556001,353.963492,202.701968,20.717093,3.217882,0.659207,5.264071,10.866621,19.416771,4871.384598,61.504979,2287.000699,3785.692769,8.790605,49.378964,16.706219,1174.79932,18.556818,5.066494,68.929495,20.716654,833.693324,39.854181,11.573522,144.80607,1.838,0.419543,1.089111,4.053491,3.841538,61.410168,323.015928,4.475405,7924.148508,3.967672,4.937967,117.272789,101.883764,1294.676762,4.087545,9.098215,14.54574,653.795417,11.935985,1.479239,1.326009,23.664215,21523.456162,620.638162,41.723927,22556.561467,,14276.31979,20.716667,38.350575,11.963411,3.825181,3.386539,2.603902,29.653876,7.388544,34.798474,2729.937071,40.220999,4062.056334,1.089795,41.109643,13213.767614,3457440.902553,34.663666,25958.922947,131.857522,2.924201,655.469969,0.046747,0.000575,2.945227,0.818907,655.832242,119.331742,272.776342,20.678872,9809.468824,21.263323,350.913627
2023-08-22,3.983921,93.822494,106.219965,418.448042,1.954894,898.635899,379.566025,1.687911,1.952373,1.843981,1.948518,2.189916,118.497174,1.95584,0.408944,3080.410649,1.084652,1.470106,7.494922,5.356661,1.084647,4.164031e-05,89.98957,14.677893,2.737669,21259.172085,2.18623,1.469784,2695.359608,0.954781,0.034181,943.158749,7.910794,4461.172183,580.559876,1.084652,28.743268,110.634471,24.078726,192.764421,7.453185,61.466998,147.992579,33.519208,16.269775,59.688133,1.0,2.454021,0.851677,0.851961,2.842032,0.851677,12.245786,0.851677,66.001397,9387.660257,8.511624,227.149046,8.501505,27.061955,7.465441,148.046747,383.022865,16621.201686,4.111996,0.851677,90.105862,1420.893644,45853.647869,143.499503,0.851677,167.801432,0.767898,158.10753,156.78666,95.611652,4495.880954,492.103128,976.183292,1454.181208,0.334355,0.903868,491.841978,20971.739112,16540.937837,351.695707,201.744992,20.505787,3.202694,0.656095,5.233437,10.839996,19.274947,2461.834974,61.512541,2277.803309,3765.624441,8.755599,49.148488,16.707305,1174.677981,18.34032,5.041484,68.604162,20.49566,826.818656,39.643497,11.526197,143.983233,1.825941,0.417562,1.084647,4.035443,3.817807,60.995367,322.677991,4.467568,7877.959394,3.949161,4.936576,117.284364,102.498846,1291.277774,4.068675,9.078013,14.472491,651.653318,11.856763,1.472583,1.31975,23.230252,21421.87037,616.636442,41.603988,22450.098983,,14209.179361,20.501317,37.995371,11.909195,3.807127,3.377064,2.591013,29.513262,7.352456,34.700139,2717.052625,40.069093,4039.902809,1.084652,41.056571,13151.40052,3449513.216554,34.485341,25836.401994,131.97139,3.017754,653.514803,0.046293,0.000571,2.931325,0.815552,650.255995,119.331742,271.542484,20.39682,9763.163412,21.06907,349.257385
2023-08-23,3.990888,92.355343,106.404447,420.269157,1.958031,900.188138,380.260841,1.676679,1.958483,1.847247,1.966064,2.193551,118.910773,1.955983,0.409629,3085.765819,1.086537,1.476113,7.507191,5.276875,1.086371,4.1109949e-05,89.889856,14.681713,2.742216,21296.130298,2.189922,1.469477,2700.044702,0.953415,0.034223,944.311213,7.801878,4448.229216,584.853222,1.086537,28.793237,110.826647,24.082124,193.099405,7.453532,61.574127,148.246944,33.571721,16.298059,59.791645,1.0,2.448298,0.853381,0.854192,2.847252,0.853381,12.266676,0.853381,66.115692,9403.979812,8.531578,227.295549,8.519376,27.109604,7.478419,147.751335,382.566718,16625.160943,4.087086,0.853381,89.688163,1423.363811,45933.362275,143.102691,0.853381,168.168697,0.769281,157.197981,157.05916,95.801514,4503.696821,492.971389,977.855572,1443.823275,0.334881,0.90533,501.771805,21008.197725,16569.69292,352.019334,202.096377,20.416106,3.208262,0.657236,5.242501,10.858841,19.392147,4856.28196,61.514562,2281.521164,3777.744602,8.77511,49.333412,16.73154,1176.719786,18.247413,5.050225,68.723428,20.415735,826.310212,39.713107,11.509853,143.825502,1.818825,0.418327,1.086467,4.042465,3.82416,61.40567,323.244451,4.467888,7901.211861,3.956088,4.937663,117.303002,103.22214,1293.522608,4.075761,9.093795,14.441897,652.885903,11.858913,1.469327,1.322044,23.585486,21459.110948,617.695513,41.526321,22489.127574,,14233.765572,20.415464,37.962559,11.923501,3.813746,3.382936,2.593676,29.552078,7.377514,34.628817,2710.910282,40.130787,4034.059781,1.086537,41.104586,13174.264216,3454878.279357,34.545293,26017.134693,132.206137,2.980937,659.40244,0.044668,0.000566,2.936421,0.816965,651.375622,119.331742,272.014812,20.089098,9780.142034,21.131316,349.864554
2023-08-24,3.966378,91.789045,107.446335,416.785964,1.946058,893.049667,377.937033,1.68416,1.943761,1.838331,1.945615,2.180226,117.972424,1.954008,0.407091,3070.061837,1.079867,1.460853,7.461731,5.271699,1.079817,4.1297299e-05,89.118596,14.532921,2.725532,21165.392898,2.176545,1.467264,2683.469448,0.956005,0.033273,918.113633,7.859002,4408.017031,582.335344,1.079867,28.616475,110.416344,24.137517,191.914326,7.451622,61.282678,147.506294,33.368534,16.198005,59.403577,1.0,2.446544,0.849396,0.857549,2.845467,0.849396,12.283465,0.849396,65.710518,9303.054273,8.479376,226.090155,8.467615,26.915722,7.432509,146.31608,383.547426,16463.652047,4.100136,0.849396,89.24199,1414.62575,45651.377011,143.104391,0.849396,166.291786,0.76453,157.738319,156.483198,95.273646,4476.048351,491.339182,971.852778,1433.652583,0.333225,0.899889,496.148917,20917.023667,16467.971532,350.405655,200.854967,19.988548,3.188566,0.653201,5.210386,10.844567,19.219852,4832.404621,61.50888,2267.629147,3755.434469,8.721999,49.425174,16.63229,1164.641031,18.177314,5.015956,68.301533,19.987709,816.066308,39.469378,11.584764,142.589594,1.824376,0.415754,1.079817,3.992253,3.800843,61.249683,323.408289,4.475563,7858.96811,3.931848,4.937584,117.290824,102.044477,1285.041712,4.05112,9.037968,14.526991,648.679311,11.888202,1.465704,1.313928,23.548627,21327.373235,613.904527,41.246056,22351.066338,,14145.998085,20.004546,37.794888,11.850733,3.790333,3.339487,2.577751,27.979786,7.332412,34.371199,2704.939348,39.883008,4006.028767,1.079867,40.866069,13050.192729,3443869.015774,34.705113,25922.206965,131.107296,2.948062,652.541001,0.044751,0.000564,2.918395,0.81195,651.665386,119.331742,270.344796,20.329176,9720.096116,21.136764,347.716728
2023-08-25,3.96483,89.663441,110.426477,416.643667,1.944725,890.515812,378.279997,1.685554,1.942997,1.839338,1.953741,2.178904,117.866317,1.954876,0.407471,3060.746389,1.079443,1.462859,7.456659,5.260776,1.079163,4.1438262e-05,89.212707,14.563519,2.72383,21157.073772,2.175288,1.46896,2682.415101,0.954928,0.033068,912.457001,7.868817,4434.76014,581.549481,1.079443,28.605227,110.121415,24.100394,191.838953,7.452908,61.301428,147.738606,33.394582,16.191638,59.386271,1.0,2.447798,0.854486,0.857994,2.844374,0.854486,12.2473,0.854486,65.684499,9266.917077,8.476518,225.757468,8.467094,26.568004,7.429588,146.222532,381.777656,16513.311968,4.105466,0.854486,89.106093,1413.310726,45633.433734,142.292532,0.854486,167.192273,0.764288,158.068211,156.519547,95.228101,4481.236391,491.146734,971.41282,1429.840796,0.333138,0.899244,501.771259,21164.32566,16196.782337,349.651555,200.776688,19.980893,3.187314,0.652944,5.202518,10.820696,19.22949,4888.531706,61.50318,2266.191011,3748.870181,8.718248,49.719532,16.627453,1162.199967,18.085416,5.009021,68.274687,19.980889,833.697058,39.468538,11.547607,142.740331,1.828944,0.41613,1.079093,3.985542,3.949801,61.102966,326.965258,4.467327,7862.423634,3.930292,4.933596,117.099048,102.547409,1280.838453,4.049528,9.034415,14.537957,649.258139,11.930701,1.463886,1.313412,23.639345,21318.990519,613.667039,41.218554,22342.28118,,14140.594871,20.136595,37.942804,11.853541,3.788843,3.33818,2.578253,28.658772,7.335794,34.355458,2694.28894,39.853835,3987.797865,1.079443,40.696936,13022.020883,3469122.966197,34.691472,25912.018159,130.804768,2.99593,655.26045,0.044572,0.000564,2.917248,0.811445,655.266514,119.331742,270.238832,20.102842,9716.28206,21.284192,347.580057
2023-08-26,3.964837,89.742752,110.528757,416.81989,1.946526,890.515812,378.00535,1.685554,1.942997,1.839338,1.955424,2.180781,117.997322,1.955424,0.407222,3063.411236,1.079443,1.464119,7.463566,5.272487,1.080092,4.1495401e-05,89.295338,14.576199,2.726176,21157.073772,2.177182,1.46896,2682.415101,0.954776,0.033092,913.104508,7.868277,4424.049732,582.088127,1.079443,28.605227,110.243812,24.100394,192.313039,7.452908,61.358207,147.757377,33.374086,16.191638,59.441276,1.0,2.447798,0.858699,0.857994,2.844374,0.858699,12.258644,0.858699,65.684499,9277.21699,8.484369,225.966571,8.46719,26.590889,7.429588,146.351872,381.777656,16513.311968,4.105466,0.858699,89.106093,1414.528139,45633.433734,142.292532,0.858699,167.337839,0.764288,158.068211,154.150373,95.228101,4485.137991,491.146734,971.428106,1429.840796,0.333138,0.900027,502.20348,21183.928611,16211.784219,349.952742,200.776688,19.980893,3.187314,0.652944,5.206999,10.830718,19.247301,4893.059591,61.508179,2268.164076,3749.487082,8.726323,49.90031,16.627453,1163.276427,18.085416,5.009021,68.274687,19.980889,833.697058,39.512406,11.547607,142.872541,1.828944,0.41582,1.080092,3.989233,3.95324,61.102966,327.268102,4.467479,7869.487545,3.930292,4.933596,117.282459,102.547409,1281.953618,4.04942,9.034415,14.30775,648.993483,11.930701,1.463886,1.313412,23.587047,21318.990519,613.667039,41.218554,22342.28118,,14140.838525,20.154127,37.942804,11.86452,3.788843,3.33818,2.578253,28.658772,7.342589,34.355458,2705.580008,39.888534,3991.232916,1.079443,40.74217,13036.494486,3475822.558186,34.691472,25912.018159,131.297989,3.004111,655.830954,0.044572,0.000564,2.917248,0.812144,655.830954,119.331742,270.238832,20.102842,9716.28206,21.303906,347.580057
2023-08-27,3.965834,89.765483,110.556752,416.925464,1.947019,890.741363,378.081865,1.682743,1.943489,1.836769,1.955919,2.181333,118.027209,1.956229,0.407325,3064.187149,1.079716,1.464489,7.465456,5.26027,1.080366,4.1388277e-05,89.317955,14.57989,2.726867,21162.432522,2.177733,1.468036,2683.093965,0.955322,0.033084,912.878045,7.871094,4450.697097,582.235561,1.079716,28.612473,110.271735,24.108943,192.361749,7.453714,61.373748,147.794733,33.380818,16.195739,59.456331,1.0,2.448418,0.858289,0.857656,2.845066,0.858289,12.261749,0.858289,65.700647,9279.566761,8.486518,226.023805,8.468714,26.597624,7.431469,146.388941,381.733862,16514.255378,4.1063,0.858289,89.254233,1414.886416,45644.991579,142.305539,0.858289,167.380223,0.764448,158.216199,156.558646,95.252221,4486.274005,491.270651,971.74435,1430.202713,0.333222,0.900255,502.33068,21189.294162,16215.890405,350.041379,200.827368,19.985798,3.188121,0.653109,5.208318,10.833462,19.252176,4894.298925,61.523758,2268.738566,3752.016981,8.728533,49.667193,16.626201,1163.571067,18.067747,5.010289,68.29198,19.985299,832.827927,39.522414,11.534065,142.908728,1.826809,0.415701,1.080366,3.990244,3.954242,61.11847,327.350993,4.46781,7871.48076,3.931206,4.937219,117.312165,103.113935,1282.278317,4.051094,9.036704,14.311374,647.932201,11.928405,1.463571,1.313744,23.651096,21324.390213,613.828012,41.228985,22347.940123,,14144.278879,20.159231,37.88453,11.867525,3.789803,3.339022,2.578899,28.45991,7.344449,34.364119,2694.971017,39.898637,3992.243831,1.079716,40.752489,13039.796422,3478870.629252,34.700259,25918.581259,130.590684,2.998375,655.997066,0.044532,0.000564,2.917986,0.81235,655.997066,119.331742,270.30685,20.095238,9718.741315,21.309301,347.668094
2023-08-28,3.976167,89.941883,109.95103,417.846477,1.951216,893.065007,378.862699,1.684122,1.948558,1.843454,1.958454,2.185962,118.280286,1.956163,0.408131,3063.351256,1.082532,1.469591,7.481276,5.276369,1.082667,4.1481242e-05,89.457079,14.630827,2.732766,21217.626761,2.182257,1.472422,2690.092101,0.956482,0.033345,920.098179,7.891768,4464.015465,583.512299,1.082532,28.687097,110.414627,24.162659,192.387265,7.452713,61.455551,147.996207,33.442427,16.23798,59.795035,1.0,2.452045,0.86047,0.858426,2.852463,0.86047,12.341839,0.86047,65.871941,9297.599508,8.504839,226.514281,8.493584,26.656123,7.450852,146.698797,383.551497,16520.68289,4.117497,0.86047,89.516463,1417.921476,45764.039401,142.309821,0.86047,167.597117,0.766404,158.553019,157.180347,95.531928,4495.091458,492.552009,974.278993,1433.077367,0.333896,0.902223,502.000278,21260.203245,16250.722168,350.4449,201.350868,20.037601,3.196436,0.654812,5.219073,11.013124,19.336382,4900.731698,61.496934,2273.581011,3761.319082,8.748739,49.428415,16.675301,1175.014012,18.174467,5.038647,68.470093,20.037973,838.311898,39.613682,11.595715,143.133593,1.832613,0.416772,1.082667,4.001523,3.96237,61.411501,328.594131,4.467868,7878.676675,3.941524,4.939375,117.278258,102.302812,1285.441948,4.060845,9.060273,14.492097,649.478542,11.874364,1.467045,1.31717,23.712768,21380.006868,615.417461,41.442565,22406.226313,,14181.164241,20.245435,38.14838,11.892816,3.799687,3.347729,2.590012,28.486284,7.359211,34.449389,2706.32992,39.983583,4011.43604,1.082532,40.825324,13069.711231,3488987.553916,34.790762,26083.608001,130.931157,3.006195,656.847117,0.044711,0.000563,2.925596,0.816006,656.847117,119.331742,271.012188,20.123508,9744.080099,21.436445,348.574855
2023-08-29,3.992178,90.236186,110.207015,419.616214,1.958387,896.66156,380.39715,1.678258,1.956405,1.846913,1.966614,2.194065,118.933988,1.955755,0.409774,3074.90815,1.086892,1.472899,7.508356,5.27447,1.086675,3.92019e-05,89.916428,14.625422,2.742782,21303.074273,2.190344,1.473743,2700.925233,0.955394,0.033736,930.868076,7.913008,4467.287282,585.897446,1.086892,28.802626,110.875698,24.094648,193.162467,7.453055,61.679158,148.670056,33.641029,16.303373,60.025465,1.0,2.450826,0.863318,0.860133,2.86394,0.863318,12.388234,0.863318,66.137021,9332.31607,8.536016,227.521081,8.528023,26.754114,7.480858,147.271162,381.144631,16522.436159,4.130438,0.863318,89.663064,1423.138576,45948.339988,142.099855,0.863318,167.972091,0.769739,158.678011,157.924291,95.915459,4511.76757,494.53557,978.204135,1436.946572,0.335154,0.90558,502.905351,21326.267808,16310.738737,349.38116,202.162109,20.118112,3.209308,0.65745,5.252933,11.020498,19.396837,4912.009913,61.526214,2281.94786,3777.923935,8.781789,49.49734,16.734453,1178.58072,18.261624,5.049153,68.745836,20.118104,839.590962,39.758623,11.505274,143.864753,1.821505,0.418454,1.086675,4.018158,3.977837,61.625635,330.610301,4.465436,7904.391546,3.957366,4.940353,117.279771,103.71665,1294.405704,4.076855,9.09676,14.334008,645.3925,11.825875,1.46791,1.322475,24.20114,21466.107668,617.902991,41.67414,22496.460546,,14131.354063,20.139743,38.052237,11.936727,3.814989,3.361208,2.597616,28.860556,7.387315,34.534906,2717.228642,40.134118,4044.275669,1.086892,40.975692,13132.332232,3503098.322282,34.930871,26291.906462,132.301107,2.97708,659.583887,0.043972,0.000561,2.937378,0.819003,659.589989,119.331742,272.103023,20.089346,9783.333931,21.760656,349.978634
2023-08-30,4.014828,88.851789,109.272838,421.905637,1.97123,901.78785,382.428752,1.687238,1.967535,1.862437,1.964498,2.20868,119.506962,1.956254,0.412109,3095.793288,1.093075,1.480428,7.557703,5.345026,1.093833,4.0049175e-05,90.468469,14.721037,2.761552,21424.267647,2.204943,1.47957,2716.29145,0.959889,0.033764,931.63878,7.962609,4480.000188,589.751935,1.093075,28.966484,110.753364,24.088641,194.261718,7.453672,62.088666,148.749386,33.782137,16.396123,60.419443,1.0,2.464779,0.866662,0.859941,2.880246,0.866662,12.502098,0.866662,66.513839,9393.419996,8.591175,229.021004,8.576249,26.93225,7.523416,148.243676,379.677371,16639.878898,4.134332,0.866662,90.398003,1432.503475,46209.740463,142.525892,0.866662,169.13341,0.774006,159.694753,158.92372,96.468013,4545.962102,497.349462,983.762386,1447.263671,0.336659,0.911553,506.699641,21476.93354,16439.536053,351.705662,203.31182,20.233046,3.227566,0.66119,5.287314,11.049513,19.524485,4942.386361,61.638959,2296.93916,3799.205209,8.841257,49.690781,16.832263,1180.006043,18.319083,5.071611,69.136931,20.23269,845.554064,40.027047,11.585566,144.74935,1.836317,0.42086,1.093833,4.034558,3.953106,62.062624,333.056881,4.469966,7961.450251,3.979887,4.941244,117.286232,105.261278,1304.34407,4.100453,9.148512,14.49133,650.146456,11.845407,1.475356,1.329999,24.38924,21588.228966,621.413234,41.889361,22624.443106,,14211.156641,20.31787,38.289862,12.015191,3.836693,3.380334,2.605945,29.170121,7.424125,34.774866,2738.1528,40.395095,4071.006845,1.093075,41.252657,13225.559686,3540484.93407,35.129593,26375.896854,132.901094,3.043922,658.862233,0.044399,0.000562,2.954089,0.824428,658.871314,119.331742,273.651055,20.44302,9838.984395,21.848542,351.969665
